,ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
592,Nikola_Tesla,What is the SI unit measuring magnetic flux density or magnetic induction?,the tesla,medium,medium,data/set4/a3
593,Nikola_Tesla,Was Tesla regarded as a mad scientist?,Yes,medium,easy,data/set4/a3
594,Nikola_Tesla,Was Tesla regarded as a mad scientist?,yes,medium,easy,data/set4/a3
595,Nikola_Tesla,What type of current did Tesla invent?,AC,hard,hard,data/set4/a3
596,Nikola_Tesla,"Who was the victor of the ""War of Currents""?",Tesla,hard,hard,data/set4/a3
597,Nikola_Tesla,"Who was the victor of the ""War of Currents""?",Nikola Tesla,hard,hard,data/set4/a3
598,Nikola_Tesla,Where did Tesla study electrical engineering?,the Austrian Polytechnic in Graz ,hard,medium,data/set4/a3
599,Nikola_Tesla,Where did Tesla study electrical engineering?,Austrian Polytechnic in Graz,hard,medium,data/set4/a3
600,Ottawa,Is Ottawa the capital of Canada?,Yes,easy,easy,data/set3/a5
601,Ottawa,Does Ottawa sit on the Ottowa River?,Yes,easy,easy,data/set3/a5
602,Ottawa,Do small tremors occur in Ottawa?,Yes,easy,hard,data/set3/a5
603,Ottawa,What is Ottawa's population?,"1,190,982",medium,medium,data/set3/a5
604,Ottawa,What are Ottawa's primary industries?,Logging and lumber,medium,hard,data/set3/a5
605,Ottawa,What is Ottawa's junior ice hockey team?,the Ottawa 67's,medium,medium,data/set3/a5
606,Ottawa,What is Ottawa's major league hockey team?,the Ottawa Senators,hard,medium,data/set3/a5
607,Ottawa,What are Carleton University's athletic teams called?,Carleton Ravens,hard,medium,data/set3/a5
608,Ottawa,Is Ottawa colder than Moscow in January?,Yes,hard,easy,data/set3/a5
609,Ottawa,Is Ottawa on a river?,yes,easy,easy,data/set3/a5
610,Ottawa,Is Ottawa on a river?,yes,easy,easy,data/set3/a5
611,Ottawa,Does it snow in Ottawa?,yes,easy,easy,data/set3/a5
612,Ottawa,Does it snow in Ottawa?,yes,easy,easy,data/set3/a5
613,Ottawa,Was there a cholera outbreak in 1832?,yes,easy,easy,data/set3/a5
614,Ottawa,Was there a cholera outbreak in 1832?,yes,easy,easy,data/set3/a5
615,Ottawa,Who is the mayor of Ottawa?,Larry O'Brien,medium,medium,data/set3/a5
616,Ottawa,Who is the mayor of Ottawa?,Larry O'Brien,medium,medium,data/set3/a5
617,Ottawa,How many townships are in Ottawa?,eleven,medium,medium,data/set3/a5
618,Ottawa,How many townships are in Ottawa?,eleven,medium,easy,data/set3/a5
619,Ottawa,What's the main highway in Ottawa?,"Highway 417, The Queensway",medium,medium,data/set3/a5
620,Ottawa,What's the main highway in Ottawa?,provinical Highway 417,medium,medium,data/set3/a5
621,Ottawa,What was Ottawa's name in 1850?,Bytown,hard,hard,data/set3/a5
622,Ottawa,What was Ottawa's name in 1850?,Bytown,hard,hard,data/set3/a5
623,Ottawa,"Based on the average, in what year will the next small tremor occur in Ottawa?",2009,hard,hard,data/set3/a5
624,Ottawa,"Based on the average, in what year will the next small tremor occur in Ottawa?",2009,hard,hard,data/set3/a5
625,Ottawa,Where were immigrants from in the 1800s?,Irish,hard,hard,data/set3/a5
626,Ottawa,Where were immigrants from in the 1800s?,Ireland,hard,hard,data/set3/a5
628,Otter,Does the giant otter live in South America?,Yes,easy,easy,data/set1/a7
629,Otter,Does the giant otter live in South America?,yes,easy,easy,data/set1/a7
630,Otter,Do otters have claws?,Yes,easy,easy,data/set1/a7
631,Otter,Do otters have claws?,yes,easy,easy,data/set1/a7
632,Otter,Do otters eat fish?,Yes,easy,easy,data/set1/a7
633,Otter,Do otters eat fish?,yes,easy,easy,data/set1/a7
634,Otter,What is an otter's den called?,A holt,medium,medium,data/set1/a7
635,Otter,What is an otter's den called?,holt,medium,medium,data/set1/a7
636,Otter,Where do sea otters live?,Beside water,medium,medium,data/set1/a7
637,Otter,Where do sea otters live?,Pacific coast of North America,medium,medium,data/set1/a7
638,Otter,Why are otters vulnerable to prey depletion?,Prey-dependence,medium,medium,data/set1/a7
639,Otter,Why are otters vulnerable to prey depletion?,prey-dependency,medium,medium,data/set1/a7
640,Otter,Do otters enjoy playing?,Yes,hard,hard,data/set1/a7
641,Otter,Do otters enjoy playing?,yes,hard,easy,data/set1/a7
642,Otter,Do sea otters have a layer of fat like whales?,No,hard,hard,data/set1/a7
643,Otter,Do sea otters have a layer of fat like whales?,no,hard,easy,data/set1/a7
644,Otter,Is the otter in the same family as the badger?,Yes,hard,hard,data/set1/a7
645,Otter,Is the otter in the same family as the badger?,yes,hard,easy,data/set1/a7
646,Santiago,Are there any cities named Santiago in the United States?,yes,easy,hard,data/set3/a6
647,Santiago,Are there any cities named Santiago in the United States?,Yes,easy,hard,data/set3/a6
648,Santiago,Was Santiago the name of an indie/punk band?,yes,easy,easy,data/set3/a6
649,Santiago,Was Santiago the name of an indie/punk band?,Yes,easy,easy,data/set3/a6
650,Santiago,Is Santiago a name in Spanish?,yes,easy,easy,data/set3/a6
651,Santiago,Is Santiago a name in Spanish?,Yes,easy,medium,data/set3/a6
652,Santiago,What is the origin of the name Santiago?,Spanish for St. James,medium,hard,data/set3/a6
653,Santiago,What is the origin of the name Santiago?,"sanit + iago, James",medium,hard,data/set3/a6
654,Santiago,Who has released an album or song named Santiago?,The Chieftains; Loreena McKennitt,medium,medium,data/set3/a6
655,Santiago,Who has released an album or song named Santiago?,The Chieftains and Loreena McKennitt,medium,hard,data/set3/a6
656,Santiago,What is the Order of Santiago?,a Spanish knightly order,medium,medium,data/set3/a6
657,Santiago,What is the Order of Santiago?,a Spanish Knightly order,medium,medium,data/set3/a6
658,Santiago,What notable people have been named Santiago?,"Benito Santiago, Hugo Santiago, Joey Santiago, Liliana Santiago, Rafael Santiago Maria, Santiago Caballero, Santiago Cabrera; James, son of Zebedee",hard,hard,data/set3/a6
659,Santiago,What notable people have been named Santiago?,"Benito, Hugo, and others",hard,hard,data/set3/a6
660,Santiago,What fictional stories include a main character named Santiago?,"Gears of War, Rainbow Six: Covert Operations Essentials, Death Foretold by Gabriel García Márquez, Ernest Hemingway's The Old Man and the Sea, the television series Babylon 5, Anne Rice's novel Interview with the Vampire, aulo Coelho's The Alchemist (novel), the television show Friday Night Lights",hard,hard,data/set3/a6
661,Santiago,What fictional stories include a main character named Santiago?,"Interview with the Vampire, The Alchemist, and others",hard,hard,data/set3/a6
704,Swan,Does the Australian Black Swan have white feathers on its wings?,yes,easy,medium,data/set1/a10
705,Swan,Does the Australian Black Swan have white feathers on its wings?,Yes,easy,medium,data/set1/a10
706,Swan,Do swans belong to the family Anatidae?,yes,easy,easy,data/set1/a10
707,Swan,Do swans belong to the family Anatidae?,Yes,easy,easy,data/set1/a10
708,Swan,Can black swans swim with only one leg?,yes,easy,easy,data/set1/a10
709,Swan,Can black swans swim with only one leg?,Yes,easy,medium,data/set1/a10
710,Swan,What are young swans known as?,cygnets,medium,medium,data/set1/a10
711,Swan,What are young swans known as?,Cygnets,medium,easy,data/set1/a10
712,Swan,What is the Irish legend of the Children of Lir about?,a stepmother transforming her children into swans for 900 years,medium,medium,data/set1/a10
713,Swan,What is the Irish legend of the Children of Lir about?,A stepmother transforming her children into swans for 900 years,medium,medium,data/set1/a10
714,Swan,What is the Sanskrit word for swan?,hamsa or hansa,medium,medium,data/set1/a10
715,Swan,What is the Sanskrit word for swan?,Hamsa or hansa,medium,easy,data/set1/a10
716,Swan,"Which album was the song ""The Bonny Swans"" from?",The Mask and Mirror,hard,medium,data/set1/a10
717,Swan,"Which album was the song ""The Bonny Swans"" from?",The Mask and Mirror,hard,easy,data/set1/a10
718,Swan,What is the Polish word for swan?,&#321;ab&#281;d&#378;,hard,hard,data/set1/a10
719,Swan,What is the Polish word for swan?,Łabędź,hard,easy,data/set1/a10
720,Swan,Which ballet by Pyotr Tchaikovsky is partially based on an Ancient German legend about a princess who was turned into a swan?,Swan Lake,hard,hard,data/set1/a10
721,Swan,Which ballet by Pyotr Tchaikovsky is partially based on an Ancient German legend about a princess who was turned into a swan?,Swan Lake,hard,hard,data/set1/a10
722,Swan,Are swan birds of the family Anatidae?,Yes.,easy,easy,data/set1/a10
723,Swan,Are swan birds of the family Anatidae?,Yes,easy,easy,data/set1/a10
724,Swan,Do swans feature strongly in mythology?,Yes.,easy,easy,data/set1/a10
725,Swan,Do swans feature strongly in mythology?,Yes,easy,easy,data/set1/a10
726,Swan,Is the Trumpeter Swan the largest bird?,It is the largest bird of North America.,easy,easy,data/set1/a10
727,Swan,Is the Trumpeter Swan the largest bird?,The Trumpeter Swan is the largest bird of North America,easy,medium,data/set1/a10
728,Swan,What is the name of young swans?,Cygnets.,medium,medium,data/set1/a10
729,Swan,What is the name of young swans?,Cygnets,medium,medium,data/set1/a10
730,Swan,"Where is the word ""swan"" derived from?",Old English swan.,medium,medium,data/set1/a10
731,Swan,"Where is the word ""swan"" derived from?","The Old English word ""swan,"" derived from the Indo-European root ""*swen"", meaning to sound or to sing",medium,medium,data/set1/a10
732,Swan,What is the best known story about a swan?,The Ugly Duckling fable.,medium,medium,data/set1/a10
733,Swan,What is the best known story about a swan?,The Ugly Duckling,medium,medium,data/set1/a10
734,Swan,Are swans and ducks birds of the same family?,Yes.,hard,hard,data/set1/a10
735,Swan,Are swans and ducks birds of the same family?,Yes,hard,easy,data/set1/a10
736,Swan,What is the name of an adult female?,Pen.,hard,medium,data/set1/a10
737,Swan,What is the name of an adult female?,An adult female swan is called a pen.,hard,medium,data/set1/a10
738,Swan,What is the color of the Australian Black Swan?,Completely black except for the white flight feathers on its wings.,hard,hard,data/set1/a10
739,Swan,What is the color of the Australian Black Swan?,Completely black except for the white feathers on its wings,hard,medium,data/set1/a10
740,Tiger,Is the Tiger a member of the Felidar family?,No.,easy,easy,data/set1/a3
741,Tiger,Is the Tiger a member of the Felidar family?,No,easy,easy,data/set1/a3
742,Tiger,Are tigers solitary animals?,Yes.,easy,easy,data/set1/a3
743,Tiger,Are tigers solitary animals?,Yes,easy,easy,data/set1/a3
744,Tiger,Are panthers a type of tiger?,No.,easy,hard,data/set1/a3
745,Tiger,Are panthers a type of tiger?,No,easy,hard,data/set1/a3
746,Tiger,What do tigers' powerfully built legs and shoulders allow tigers to do?,They have the ability to pull down prey substantially heavier than themselves.,medium,medium,data/set1/a3
747,Tiger,What do tigers' powerfully built legs and shoulders allow tigers to do?,have the ability to pull down prey substantially heavier than themselves,medium,medium,data/set1/a3
748,Tiger,What would a tiger do when seized by a crocodile?,A tiger will strike at the reptile's eyes with its paws.,medium,medium,data/set1/a3
749,Tiger,What would a tiger do when seized by a crocodile?,strike at the reptile's eyes with its paws,medium,medium,data/set1/a3
750,Tiger,What are the typical features of a tiger country?,"It will always have good cover, it will always be close to water and plenty of prey.",medium,medium,data/set1/a3
751,Tiger,What are the typical features of a tiger country?,"Good cover, close to water, and plenty of prey ",medium,medium,data/set1/a3
752,Tiger,Would it be common for tigers to mate in January?,Yes.,hard,hard,data/set1/a3
753,Tiger,Would it be common for tigers to mate in January?,Yes,hard,medium,data/set1/a3
754,Tiger,About how many square kilometers would be needed to house 3 female tigers?,60 square kilometers,hard,hard,data/set1/a3
755,Tiger,About how many square kilometers would be needed to house 3 female tigers?,60,hard,hard,data/set1/a3
756,Tiger,"Would a tiger be likely to feedon smaller animals, such as mice?",Yes,hard,hard,data/set1/a3
757,Trumpet,Did the predecessors to trumpets have valves?,No,easy,easy,data/set2/a3
758,Trumpet,Are trumpets constructed of brass?,Yes,easy,easy,data/set2/a3
759,Trumpet,Is the bass trumpet the smallest trumpet?,No,easy,hard,data/set2/a3
760,Trumpet,What musical styles is the trumpet used in?,"Ska, ska punk, classical, jazz, Rock, Blues, pop, polka, cuban music, mariachi and funk.",medium,medium,data/set2/a3
761,Trumpet,What is the most common type of trumpet?,The B trumpet.,medium,medium,data/set2/a3
762,Trumpet,How does a trumpet produce sound?,By blowing air through closed lips.,medium,medium,data/set2/a3
763,Trumpet,How do trumpets compensate for wolf tones?,Somce trumpetes have a slide mechanism built in to compensate.,hard,hard,data/set2/a3
764,Trumpet,Did Miles Davis play the trumpet?,Yes,hard,hard,data/set2/a3
765,Trumpet,Does a trumpet have a mellower tone than a cornet?,No,hard,hard,data/set2/a3
766,Turtle,Is the name of the upper shell of a turtle called the plastron?,No.,easy,hard,data/set1/a4
767,Turtle,Do scutes fall away from the turtle's shell?,Some of the scutes eventually fall away from the shell.,easy,hard,data/set1/a4
768,Turtle,Do scutes fall away from the turtle's shell?,"yes, eventually",easy,easy,data/set1/a4
769,Turtle,Do Terrestrial tortoises have short feet?,Yes.,easy,easy,data/set1/a4
770,Turtle,Do Terrestrial tortoises have short feet?,yes,easy,easy,data/set1/a4
771,Turtle,How many groups are turtles broken down into?,Two,medium,medium,data/set1/a4
772,Turtle,How many groups are turtles broken down into?,two,medium,easy,data/set1/a4
773,Turtle,Where are the only surviving giant tortoises?,They are on the Seychelles and Galápagos Islands.,medium,medium,data/set1/a4
774,Turtle,Where are the only surviving giant tortoises?,Seychelles and Gal�pagos Islands,medium,easy,data/set1/a4
775,Turtle,How do turtles chew food?,Turtles use their jaws to cut and chew food.,medium,medium,data/set1/a4
776,Turtle,How do turtles chew food?,Turtles use their jaws to cut and chew food,medium,easy,data/set1/a4
777,Turtle,Are tortoises land based?,Yes.,hard,easy,data/set1/a4
778,Turtle,Are tortoises land based?,yes,hard,easy,data/set1/a4
779,Turtle,Where are turtle eggs layed?,Turtles lay eggs on land.,hard,hard,data/set1/a4
780,Turtle,Where are turtle eggs layed?,on land,hard,easy,data/set1/a4
781,Turtle,Is turtle soup considered a delicacy?,No.,hard,easy,data/set1/a4
