sentence_index,sentence,phrase,phrase_id,sentiment_value,sentiment_class,sentiment_cls_value,splitset_label
5949,"It wraps up a classic mother\/daughter struggle in recycled paper with a shiny new bow and while the audience can tell it 's not all new , at least it looks pretty .","It wraps up a classic mother\/daughter struggle in recycled paper with a shiny new bow and while the audience can tell it 's not all new , at least it looks pretty .",107089,0.51389,Neutral,2,1
5950,Glazed with a tawdry B-movie scum .,Glazed with a tawdry B-movie scum .,106003,0.11111,Very_Negative,0,1
5951,"This is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness .","This is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness .",110511,0.055556,Very_Negative,0,1
5953,"All in all , Road to Perdition is more in love with strangeness than excellence .","All in all , Road to Perdition is more in love with strangeness than excellence .",104128,0.65278,Positive,3,1
5954,A big fat pain .,A big fat pain .,103418,0.22222,Negative,1,1
5956,"Unintelligible , poorly acted , brain-slappingly bad , Harvard Man is ludicrous enough that it could become a cult classic .","Unintelligible , poorly acted , brain-slappingly bad , Harvard Man is ludicrous enough that it could become a cult classic .",110828,0.51389,Neutral,2,1
5957,"Watching The Powerpuff Girls Movie , my mind kept returning to one anecdote for comparison : the cartoon in Japan that gave people seizures .","Watching The Powerpuff Girls Movie , my mind kept returning to one anecdote for comparison : the cartoon in Japan that gave people seizures .",110958,0.61111,Positive,3,1
5958,An inelegant combination of two unrelated shorts that falls far short of the director 's previous work in terms of both thematic content and narrative strength .,An inelegant combination of two unrelated shorts that falls far short of the director 's previous work in terms of both thematic content and narrative strength .,104341,0.20833,Negative,1,1
5959,"To build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved .","To build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved .",110660,0.16667,Very_Negative,0,1
5960,"With the cheesiest monsters this side of a horror spoof , which They is n't , it is more likely to induce sleep than fright .","With the cheesiest monsters this side of a horror spoof , which They is n't , it is more likely to induce sleep than fright .",111207,0.125,Very_Negative,0,1
5961,"Mild , meandering teen flick .","Mild , meandering teen flick .",107765,0.52778,Neutral,2,1
5962,Though its atmosphere is intriguing ... the drama is finally too predictable to leave much of an impression .,Though its atmosphere is intriguing ... the drama is finally too predictable to leave much of an impression .,110601,0.44444,Neutral,2,1
5963,"Though this rude and crude film does deliver a few gut-busting laughs , its digs at modern society are all things we 've seen before .","Though this rude and crude film does deliver a few gut-busting laughs , its digs at modern society are all things we 've seen before .",110615,0.29167,Negative,1,1
5964,"Although it tries to be much more , it 's really just another Major League .","Although it tries to be much more , it 's really just another Major League .",104188,0.30556,Negative,1,1
5965,"Astonishing is n't the word -- neither is incompetent , incoherent or just plain crap .","Astonishing is n't the word -- neither is incompetent , incoherent or just plain crap .",222489,0.16667,Very_Negative,0,1
5966,"Indeed , none of these words really gets at the very special type of badness that is Deuces Wild .","Indeed , none of these words really gets at the very special type of badness that is Deuces Wild .",106733,0.44444,Neutral,2,1
5967,One thing is for sure : This movie does not tell you a whole lot about Lily Chou-Chou .,One thing is for sure : This movie does not tell you a whole lot about Lily Chou-Chou .,108209,0.45833,Neutral,2,1
5968,"With a tone as variable as the cinematography , Schaeffer 's film never settles into the light-footed enchantment the material needs , and the characters ' quirks and foibles never jell into charm .","With a tone as variable as the cinematography , Schaeffer 's film never settles into the light-footed enchantment the material needs , and the characters ' quirks and foibles never jell into charm .",111193,0.20833,Negative,1,1
5969,"To better understand why this did n't connect with me would require another viewing , and I wo n't be sitting through this one again ... that in itself is commentary enough .","To better understand why this did n't connect with me would require another viewing , and I wo n't be sitting through this one again ... that in itself is commentary enough .",110658,0.19444,Very_Negative,0,1
5970,"Cuba Gooding Jr. valiantly mugs his way through Snow Dogs , but even his boisterous energy fails to spark this leaden comedy .","Cuba Gooding Jr. valiantly mugs his way through Snow Dogs , but even his boisterous energy fails to spark this leaden comedy .",223036,0.31944,Negative,1,1
5971,Diane Lane 's sophisticated performance ca n't rescue Adrian Lyne 's Unfaithful from its sleazy moralizing .,Diane Lane 's sophisticated performance ca n't rescue Adrian Lyne 's Unfaithful from its sleazy moralizing .,105415,0.27778,Negative,1,1
5972,Not at all clear what it 's trying to say and even if it were -- I doubt it would be all that interesting .,Not at all clear what it 's trying to say and even if it were -- I doubt it would be all that interesting .,108058,0.13889,Very_Negative,0,1
5974,This remake of Lina Wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since John and Bo Derek made the ridiculous Bolero .,This remake of Lina Wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since John and Bo Derek made the ridiculous Bolero .,110545,0.20833,Negative,1,1
5975,"Silly , loud and goofy .","Silly , loud and goofy .",108950,0.51389,Neutral,2,1
5976,Why spend $ 9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby ?,Why spend $ 9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby ?,111147,0.13889,Very_Negative,0,1
5977,"The French director has turned out nearly 21\/2 hours of unfocused , excruciatingly tedious cinema that , half an hour in , starts making water torture seem appealing .","The French director has turned out nearly 21\/2 hours of unfocused , excruciatingly tedious cinema that , half an hour in , starts making water torture seem appealing .",109424,0.11111,Very_Negative,0,1
5978,The basic premise is intriguing but quickly becomes distasteful and downright creepy .,The basic premise is intriguing but quickly becomes distasteful and downright creepy .,109586,0.20833,Negative,1,1
5979,The Pool drowned me in boredom .,The Pool drowned me in boredom .,109468,0.27778,Negative,1,1
5980,It 's like an all-star salute to Disney 's cheesy commercialism .,It 's like an all-star salute to Disney 's cheesy commercialism .,106894,0.22222,Negative,1,1
5981,"It 's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .","It 's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .",106883,0.15278,Very_Negative,0,1
5982,"Some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale , but overall the film never rises above mediocrity .","Some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale , but overall the film never rises above mediocrity .",109064,0.34722,Negative,1,1
5983,"There 's an excellent 90-minute film here ; unfortunately , it runs for 170 .","There 's an excellent 90-minute film here ; unfortunately , it runs for 170 .",110299,0.29167,Negative,1,1
5984,"As saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses .","As saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses .",104514,0.36111,Negative,1,1
5985,"Die Another Day is only intermittently entertaining but it 's hard not to be a sucker for its charms , or perhaps it 's just impossible not to feel nostalgia for movies you grew up with .","Die Another Day is only intermittently entertaining but it 's hard not to be a sucker for its charms , or perhaps it 's just impossible not to feel nostalgia for movies you grew up with .",105428,0.59722,Neutral,2,1
